ID	Invasion	Fractional Area	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Total Mean	K14 Peripheral Mean	K14 Central Mean
0	1.4104901202231548	0.0570189536688	0.0010837506139676	0.006028042562624695	0.007111793176592295	0.12472682711613099	0.08983150653313292	0.13409150447659995
1	0.12253682113898347	0.0649080026602	0.00048421668600936275	0.003754390140006346	0.004238606826015709	0.06530176021911496	0.062048510482755025	0.06574634852060464
2	1.2862224909604871	0.0435484094436	0.0015819092545020668	0.004933965882961476	0.006515875137463542	0.14962372267361362	0.13138766668923035	0.15659209883632455
3	0.07049659367583183	0.0298561848814	0.0006109928453757916	0.0038799356475021844	0.004490928492877976	0.15041869919808845	0.11290071584189232	0.15872484004654405
4	0.8207976881229786	0.0364581024163	0.0010652989859211252	0.006284398485619031	0.007349697471540156	0.20159297891080125	0.14259833013324025	0.2167970294895513
5	0.2635574262059834	0.0264284526712	0.0011023652422618348	0.005131962283916005	0.00623432752617784	0.23589453396037316	0.21319483849273901	0.2414159615485378
6	0.23943085469977138	0.033041454223	0.001979181608356045	0.009723426612941784	0.01170260822129783	0.3541795752182121	0.311252667533949	0.36440950189043086
7	0.2519706428632483	0.0117830026602	0.00014160918191262318	0.0005551380938099026	0.0006967472757225258	0.059131555497147416	0.03920515655437472	0.06794005436002294
8	0.5127885876478703	0.0139062846376	0.0005359665480024863	0.000986395999321919	0.0015223625473244052	0.10947298915580977	0.09373375713260831	0.1204638200457848
9	2.2366641030969556	0.138435906673	0.003957684049013088	0.02574939363907833	0.02970707768809142	0.21459084136569534	0.1675021572824163	0.22428174301193735
10	0.3423663951857571	0.0175023553536	0.001209271671426274	0.005214557226126983	0.006423828897553258	0.3670265383018436	0.27756524775596353	0.396675677016169
11	0.17807867220156517	0.0238036189315	0.0007892526329973355	0.005118313729836869	0.005907566362834205	0.24817933692495653	0.1640936138246167	0.26947218014786334
12	0.5357680980080012	0.0302032531589	0.0009624050795223875	0.004363266698832049	0.005325671778354436	0.176327753514764	0.1548429536772355	0.1818945546855933
13	1.5180825861310818	0.0636908390601	0.001855113969773234	0.008649551097317668	0.010504665067090902	0.16493211931440477	0.14278294415606818	0.17060832968954964
14	0.807094231090808	0.035290124141	0.000885569479398942	0.003420994866578864	0.004306564345977806	0.12203313110411611	0.09694655353419997	0.13079443028403226
15	1.14143483328816	0.10263176125	0.001636954438170746	0.014329944014848236	0.015966898453018984	0.1555746316589288	0.11025973919034275	0.16323832689641513
16	0.5681695973948209	0.0383153679894	0.0006508790060027558	0.003320727980839864	0.00397160698684262	0.10365571819499646	0.0869960058097313	0.10769815666274149
17	2.871143544762091	0.0465320882288	0.0010717755290988043	0.003991158866561477	0.005062934395660281	0.10880522642286033	0.08166426032012171	0.11946744732107462
18	1.3025139246198316	0.0293740301485	0.0008339962010075588	0.0030819027344921564	0.003915898935499715	0.13331159924938799	0.10768248623241783	0.1424888935780577
19	0.5065351509710709	0.0123233484815	0.0006647611937703479	0.0020123983421788134	0.0026771595359491615	0.21724286544119026	0.17776881779017645	0.234439291009762
20	0.4385277171786602	0.0125207825316	0.0006418053255440948	0.0020808530128965798	0.0027226583384406746	0.21745113227320362	0.17304049748401415	0.2361440991490936
21	0.8747255531852846	0.0433800709377	0.0020819532645689623	0.006062272614654374	0.008144225879223336	0.18774118398557124	0.1849099351793877	0.18873362013297998
22	0.17964718418492515	0.0113839780536	0.0005041597663228448	0.0014909551162517766	0.0019951148825746215	0.17525638868703936	0.14919325663844873	0.18625906788505103
23	0.30281466448257804	0.0158245123033	0.0006281296047569992	0.0019830229808615978	0.002611152585618597	0.1650068283672091	0.13452784080991448	0.1777639777267176
24	1.3532744364912583	0.0272313511417	0.0010560595885439079	0.002941133003855499	0.003997192592399407	0.14678642170954215	0.12354673290014603	0.15741877321933592
25	1.8195964986768232	0.0400486311239	0.0011245848927023702	0.004328493312643168	0.005453078205345538	0.13616141306983778	0.11059069312035735	0.14486382886642554
26	1.0374285201437008	0.0162470904456	0.0009254502066843142	0.0015929009045427083	0.0025183511112270222	0.15500320624561598	0.14370760352333706	0.1624203089443731
27	0.16641440191381895	0.0204458545777	0.0008225454336023924	0.0036799832435745303	0.004502528677176923	0.22021719170828866	0.18642813382222098	0.2295152046560685
28	0.33879736147600814	0.0194870871204	0.0005936496190140875	0.0023002105963201066	0.002893860215334194	0.14850142545464684	0.1169731228554758	0.15960392232263027
29	0.8069276306967148	0.0331606074041	0.0009533069490265625	0.005463287454196931	0.006416594403223493	0.1935005087520092	0.13251012489733496	0.21039843944941314
30	0.4991347754524114	0.0175840999778	0.001127893797731906	0.004054571396281855	0.0051824651940137615	0.2947245068298761	0.2312038135333656	0.3191131836846837
31	0.6390004735172872	0.0326916149413	0.0014628674568918677	0.008721200572891538	0.010184068029783406	0.31151927024968623	0.21319317833140322	0.33763952826745675
32	0.702990747232833	0.0160399578807	0.0004968872386019361	0.001878048104633119	0.002374935343235055	0.14806368949929458	0.09625156557523708	0.17265316520188512
33	0.6233719006185529	0.0191074595433	0.0009784823372931527	0.004126275205271646	0.005104757542564798	0.2671604527533586	0.18120061879787194	0.3010239442216468
