Invasion	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
1.357554331627616	0.0015865357448676656	0.016503402901839076	0.018089938646706744	0.21646623866649634
0.42251172788750374	0.00023140058506222264	0.0009213969338566728	0.0011527975189188954	0.07437257092781246
0.5487176945661788	0.0009830979609755674	0.018804572482950175	0.01978767044392574	0.3425338534502421
1.0420208972234395	0.009439425847927289	0.11042081230630137	0.11986023815422867	0.42215088502126885
1.775709758118942	0.0037930755321414753	0.036421870177909335	0.04021494571005081	0.2376250155809222
0.44167664263209294	9.971540156741038e-05	0.00047232581793524325	0.0005720412195026536	0.024096207685560436
0.16203787802051742	0.00028369106454375145	0.003024238680176127	0.0033079297447198785	0.24875300818389454
0.3612194662123185	0.00042455044531667686	0.00277435930035947	0.003198909745676147	0.30114061536966424
0.45221614328477583	7.185050921277401e-05	0.00038302613219972097	0.00045487664141249495	0.04286054369528491
0.1617788903099146	0.00012008499919586545	0.00043587896253602306	0.0005559639617318885	0.0539743828125103
1.0166123581785786	0.001232675790333868	0.010020698314794772	0.01125337410512864	0.15033798773042206
0.6942194928067885	0.0002253342591747406	0.002263225840103277	0.0024885600992780176	0.10163492076700534
5.346658287866441	0.002034666892693677	0.009581075779901853	0.01161574267259553	0.11363443864232194
0.3859234945287374	0.0005110845601818648	0.00757173097569775	0.008082815535879615	0.1864237921989062
0.7583902753728258	0.0003870250716114422	0.0026962115482415533	0.0030832366198529954	0.08445056592710326
0.27162128160152316	0.00011584970942489166	0.0005066618201259666	0.0006225115295508582	0.046680926916221034
1.0457856723186758	0.0039197321579928805	0.02128090213030457	0.02520063428829745	0.4199775982803013
0.7061687551242944	0.0007064267737686962	0.004559638530650566	0.005266065304419263	0.21270553999203354
1.5510593409080637	0.0020505376834839455	0.009981597272027853	0.0120321349555118	0.14858442221996332
1.5670917766221852	0.0002977063691803478	0.0015481002864457688	0.0018458066556261165	0.037489571470190955
0.34820401424085223	0.00038210518079987484	0.0021033117303671635	0.0024854169111670384	0.1214046094886249
0.8366190375720429	0.00015005531141740669	0.0007653350633092962	0.0009153903747267029	0.06563927841267152
0.4963921108021879	7.569188171832688e-05	0.00034009458361043373	0.0004157864653287606	0.022779568788195405
1.223948889684582	0.00015756962283916006	0.0011805646111248756	0.0013381342339640356	0.05402689367079028
0.4302620807402812	0.00046029911632132346	0.010289415089910936	0.010749714206232261	0.12915045735314518
0.39552981829249073	0.00017090032643516284	0.0027039214599606193	0.002874821786395782	0.07559223915439614
0.2852149337747071	7.664814983852108e-05	0.0003595975632549628	0.00043624571309348393	0.02206402760115994
0.5248787924848897	0.0006623080400415542	0.00568359587239906	0.0063459039124406135	0.16691154141041278
0.6555668176595365	0.00056437749118712	0.005355351406800805	0.005919728897987925	0.06918724189187452
