Invasion	Fractional Area	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
0.27646102873949985	0.0430094491244	0.0012240041771530159	0.007826636196487019	0.009050640373640034	0.21043376648396334
2.0099731989254623	0.449431251386	0.007591815322892624	0.09562580956789721	0.10321762489078984	0.2296627672699475
0.9748104449405798	0.0899994457992	0.0013560561112052891	0.01121086635718353	0.012566922468388819	0.13963333170332082
0.45810519628590957	0.0473336011971	0.00016197334619948622	0.0023703849196517446	0.002532358265851231	0.05350022398058701
0.15437676650733795	0.111794779428	0.000699879597150321	0.02377014139728159	0.02447002099443191	0.21888339616231675
0.23876462895894152	0.0410351086234	0.00026535081999991305	0.00479827632671335	0.005063627146713263	0.12339743494257667
0.828422161764877	0.229812541565	0.0003100210378986443	0.0038834591695246046	0.004193480207423249	0.0182473949370427
0.3763828749874179	0.048221708047	0.0003389427151929271	0.00787485710311613	0.008213799818309057	0.17033407050418037
0.6794238522003433	0.0408778541343	0.00020165032317515788	0.0024319229465228787	0.0026335732696980366	0.06442542852281911
0.9764049659605999	0.0382280813567	0.0001593164421609921	0.0006872552279612798	0.000846571670122272	0.02214528273662001
0.34404636970680497	0.129278430503	0.0005923130169824525	0.01725726546437684	0.01784957848135929	0.1380708167006675
0.7741929416502681	0.153668809577	0.0004721329343087268	0.011231287571557108	0.011703420505865836	0.07616002582510212
0.17011296338951562	0.10357251718	0.00016614071920055984	0.005844843867496012	0.006010984586696572	0.05803648255682424
0.29604876497298566	0.205686793394	0.0007175352406535658	0.032613478055819975	0.03333101329647355	0.16204741561913927
0.29663823278184454	0.190068028153	0.0009242603048756634	0.0314948861388936	0.03241914644376926	0.17056601659277465
0.19536822598527143	0.0441698071381	0.00020269895810241632	0.005610696728259027	0.005813395686361443	0.1316146948114252
0.17085986680973825	0.0303570438927	0.00013931902843158987	0.0024707849222597483	0.0026101039506913385	0.08598017514209993
0.36386959594903345	0.420557387497	0.002637094075049661	0.10102649406027098	0.10366358813532063	0.24649094562868346
0.5090312060163917	0.0704008257593	0.0004030914626990233	0.010027068907811406	0.01043016037051043	0.14815394930419892
0.6240517429268905	0.0505652848592	0.00021609486179752327	0.0027452583227926507	0.0029613531845901738	0.058564946145051616
0.20173329240920687	0.0309126302372	0.00012519777363394926	0.0011451908406900778	0.001270388614324027	0.041096102291397256
0.0386552306971407	0.177678175571	0.0019313383189675782	0.04454117331925011	0.04647251163821769	0.2615544170741027
3.0940645488491882	0.303851003104	0.005390347559994958	0.06437318254723748	0.06976353010723244	0.229597827206986
0.10376128726232732	0.0992663766349	0.0004081906537831271	0.019800862597311147	0.020209053251094275	0.20358407283691182
0.12849732947319673	0.154870732654	0.0008019856690182169	0.029016165821238716	0.029818151490256933	0.19253574241795537
3.7711854698284	0.113935380182	0.001550431189988742	0.005526757034004025	0.007077188223992767	0.062115808212527907
0.10656702853580338	0.0569607625804	0.00034092860154480767	0.005762368458800057	0.006103297060344865	0.10714914590081995
0.21877291146281702	0.0202068554644	0.0003461418928023437	0.0011052231799392334	0.0014513650727415773	0.07182538002001856
5.246342938269864	0.236990827976	0.003952875541704157	0.03554442082751966	0.03949729636922381	0.166661708837162
0.445450272854503	0.0591595544225	0.0008775362838551515	0.008158537300976697	0.009036073584831848	0.1527407309442431
0.19987338860785236	0.0399273996896	0.0001225789029865992	0.002672641712415403	0.002795220615402002	0.0700075796853546
0.11671936386232334	0.0665726834405	0.0001888439370427843	0.007714318159096935	0.00790316209613972	0.11871478942569233
0.4232794539321817	0.0375616548437	0.0002020496737821708	0.001349109583979901	0.0015511592577620718	0.04129635033962313
0.5317613425172673	0.0135834626469	7.742240101538288e-05	0.00022128913635948726	0.00029871153737487014	0.021990824073407415
0.09087784755899174	0.181270782532	0.0006634218750679168	0.02205897022963475	0.022722392104702664	0.1253505489818411
0.21792708897951632	0.27184867546	0.0010541035855707833	0.04567791803043541	0.04673202161600619	0.17190454040996295
2.217306959750202	0.349246979605	0.002626371375417824	0.037115474265520886	0.03974184564093871	0.11379295444685128
1.566573842127032	0.151462397473	0.000763911527812189	0.017718202998335226	0.018482114526147415	0.12202444193755146
1.0127564812117733	0.0918442418532	0.0005620982043892707	0.006902832292305084	0.007464930496694355	0.08127815468956799
0.10067891736195092	0.0924607902904	0.000517256836230391	0.013699804073702191	0.014217060909932583	0.1537631342461986
0.1865258433889461	0.0894798825094	0.0003208442543499333	0.008581571843989203	0.008902416098339137	0.09949069945863857
2.5625705543287776	0.176801845489	0.0013321466915296378	0.014341332298825095	0.015673478990354733	0.08864997391301074
0.3658605404538272	0.131733540235	0.0006477140845254085	0.015805158740507953	0.01645287282503336	0.1248950935022726
0.14797727467954191	0.221536937486	0.0012730563850457052	0.04668171158953495	0.047954767974580655	0.2164639834726422
0.15913640127603584	0.12252618599	0.0007402221584710142	0.02432510290748975	0.025065325065960768	0.20457116871365635
0.07131453957522521	0.255832963866	0.0013476670317872216	0.05483319369645442	0.05618086072824164	0.21959977275502673
0.3069036652950324	0.182131179339	0.0010875267863740487	0.04416715023406836	0.045254677020442405	0.24847298076356555
0.0732138164837104	0.174876690313	0.00046488213995418606	0.026874445799157615	0.027339327939111802	0.15633488883078883
0.7156573322560549	0.0561225338063	0.00045508039172219544	0.013251140458400163	0.01370622085012236	0.24421956602030054
0.6797848907663221	0.155054311683	0.0005701205332498772	0.017094985134377405	0.01766510566762728	0.11392850334786855
0.14123007017662498	0.0497360618488	0.00020331835904390574	0.007139416285246087	0.007342734644289993	0.14763401788043023
0.039868707816748734	0.300195355797	0.0012168593329595194	0.06627642234016196	0.06749328167312148	0.22483119865043988
0.4688494642102938	0.024974368211	0.00018007452371327604	0.0017959964965813414	0.0019760710202946174	0.07912396436203395
0.49922708336982174	0.182343161162	0.0008077477277765462	0.03369373231447312	0.03450148004224966	0.1892118126200088
0.252931449536636	0.125955303702	0.001173425200272971	0.022403319119711728	0.0235767443199847	0.18718341845893066
