Invasion	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
0.37225505553624133	0.0004142868630493652	0.002315497302889234	0.002729784165938599	0.1256576433947411
1.9078580521392607	0.0013942362025723613	0.006454236593772956	0.007848472796345317	0.13645802410093819
1.6156243244528108	0.0018850978653487554	0.01570725535836148	0.017592353223710232	0.1307223792402695
0.9154409819134616	0.0029264847149234334	0.020802116069216427	0.02372860078413986	0.33499965577397445
0.3158650058402095	0.0037173456170320044	0.028222699631836774	0.03194004524886878	0.4596727295332801
1.64762794235332	0.0018738644316072693	0.009196536462068756	0.011070400893676025	0.15122591696986162
2.3164698950325295	0.0014555161457178748	0.004782484319376165	0.00623800046509404	0.12467191536921857
3.301379746115045	0.004735026797240732	0.04057608090897632	0.045311107706217046	0.13720862804164127
3.0107136482685455	0.0019770816218307318	0.014163672895449468	0.016140754517280198	0.08450482725387648
0.2660678089465013	0.0005343202455001065	0.0058452758181525765	0.006379596063652683	0.10450132211206846
2.0616654870819318	0.003973902573665245	0.03680131845467072	0.040775221028335966	0.2165031561829119
2.082037790334025	0.0012653057232646994	0.0055460372466432815	0.006811342969907981	0.08352284916684989
2.129795545730903	0.003837305649371254	0.04218165779945319	0.04601896344882444	0.22707764448501763
0.46472466346178415	0.0006653153946127331	0.003468308405162109	0.004133623799774842	0.14416101634294848
0.6458579344401668	0.0012499755499628359	0.00847700175170933	0.009726977301672166	0.15991214935948753
0.5076862840881299	0.0010749431672469475	0.004242105898000965	0.005317049065247913	0.2518958538453123
2.6535064170138383	0.0015291433576312369	0.005833719100586366	0.007362862458217603	0.10971178842733262
0.07961166762513469	0.00020938740160218378	0.0011771117225431516	0.0013864991241453353	0.09949489041987844
0.5788779212213239	0.0011484671456700613	0.012111670926406476	0.013260138072076537	0.23305217768502212
2.720226676908849	0.0002439869208601197	0.0007753813119129275	0.0010193682327730472	0.022091617093630632
1.8111210756637393	0.0017456783200977132	0.009195756777550301	0.010941435097648016	0.1352114132415343
2.042741859239428	0.001802722973472253	0.007443854564658938	0.009246577538131191	0.14496621856162584
0.5278754132916641	0.0021015078609586155	0.015204489244156984	0.0173059971051156	0.3354129020029064
2.9516932390591593	0.0018898112891798263	0.010308535018973228	0.012198346308153056	0.16096897242684588
0.707339511035418	0.0011982474213360803	0.008307992228148186	0.009506239649484266	0.14689296558290188
2.126043110168395	0.002223068012396712	0.014714488766022925	0.016937556778419637	0.10903703719249314
1.940970364115676	0.0017397396777376435	0.01211531398194392	0.013855053659681562	0.1584714439790781
2.282800435962484	0.0017120214856059914	0.010705636222567058	0.01241765770817305	0.16017601135656614
1.4227736950331342	0.002245904347107941	0.014718264938429372	0.016964169285537314	0.23027917404443088
2.801029423049438	0.002307388040563155	0.013660931231282139	0.015968319271845294	0.19407262791454385
2.0178644990937165	0.0020517221519510045	0.01398206888607804	0.016033791038029044	0.11270170349140406
0.23014042617766609	0.00019566278074076006	0.001136983778215343	0.001332646558956103	0.04434127698654605
1.0600821003082366	0.0018795069568505744	0.023570604643985724	0.0254501116008363	0.13697023342308362
1.4063453782755235	0.002397478277500315	0.026142210652826858	0.028539688930327173	0.1449543183223235
0.20329633394116092	0.0011987445720917495	0.0086183066664928	0.00981705123858455	0.28029965788954186
1.7040597699974176	0.002380909302315473	0.018097577924985113	0.020478487227300585	0.16082075294783282
0.9342699154583791	0.002997215955768253	0.014260505909302315	0.017257721865070567	0.21503553445547402
1.2128397369079396	0.0033970908802448047	0.03999515074262913	0.04339224162287393	0.2133577513027147
0.49818812097413656	0.0010787111896410082	0.008682468997352876	0.009761180186993883	0.2075147468156494
0.5989105938625071	0.0009417121980692078	0.007405823890185646	0.008347536088254854	0.1435153437759659
3.0941213922615516	0.0036130689251980997	0.029257099204124122	0.032870168129322225	0.19509693468927256
0.7365050323838651	0.0023797873172767222	0.0474823117564472	0.04986209907372392	0.18842228821852985
0.5589352833516645	0.0037449823090397764	0.030405088215734087	0.03415007052477386	0.3538122702662157
0.5509137767465505	0.0009623317294108954	0.0048953782909750025	0.005857710020385897	0.14881331846724716
0.45058865629457956	0.0009943694281081975	0.006952528351176427	0.007946897779284624	0.10786965078473043
0.9448185861508862	0.001445679080765536	0.008225476069390293	0.009671155150155828	0.13335854459471305
0.29162734369063126	0.0009575612554931083	0.008232080296095384	0.009189641551588492	0.17689600443457823
1.3102398189466369	0.0016659657656012971	0.02016062316081387	0.021826588926415168	0.12737507993329003
1.2970717012601296	0.002182850417932635	0.024469189693168334	0.02665204011110097	0.11980877104732986
0.5683592053457428	0.0012212603396490496	0.006781291157562559	0.008002551497211609	0.1931940184174817
2.076459026594933	0.0025062537761724062	0.017233529911632132	0.01973978368780454	0.14633716387130039
0.6398941727779994	0.0014732913227361439	0.008180865618249072	0.009654156940985217	0.1910004882947656
0.2833965321967116	0.0006654376447985535	0.0055421605574173805	0.006207598202215934	0.11357438917162344
2.3046043617124234	0.003398987116460417	0.023949294969595022	0.02734828208605544	0.15349063824596715
1.3404660983847947	0.0013321113748092897	0.011844399420153785	0.013176510794963075	0.09500635286556694
0.3022466108494671	0.0004883840590104363	0.005200134420870986	0.005688518479881423	0.1173925316456051
0.46676638051723846	0.0006685129161396325	0.004338542277917596	0.0050070551940572285	0.13913498717420286
