ID	Invasion	Fractional Area	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
0	0.02401853784974452	0.00820840722678	0.000691218850652653	0.0021496391174514583	0.0028408579681041117	0.3460912561496875
1	0.46876765879281657	0.00937222899579	0.0002626830492782349	0.0006232260139702079	0.0008859090632484428	0.09452490583046731
2	0.08241450864548824	0.0151345322545	0.0005813757003577312	0.0021557271767053084	0.0027371028770630398	0.18085150112592296
3	0.4280114684273228	0.0137199346043	0.0004746322714410526	0.001280769013435567	0.0017554012848766197	0.12794530990886635
4	0.5364625182029744	0.0104425293726	0.0004005921255666975	0.0008915543051625438	0.0012921464307292414	0.12373883612088858
5	2.795707826035898	0.0285662824207	0.0012342052759920195	0.0025200870638656704	0.00375429233985769	0.13142390334735118
6	0.4409867056227676	0.0147971624917	0.0004556780592973168	0.0011165625638417636	0.0015722406231390804	0.10625284570757143
7	0.32511070353577914	0.0269383174462	0.001829156180317394	0.007357070516080518	0.009186226696397912	0.3410096682812404
8	0.5192687539751205	0.0444960928841	0.001612227300585497	0.007767464389879206	0.009379691690464704	0.21079809669816146
9	2.5624652726578137	0.0555413156728	0.00206107836617245	0.009536237128413769	0.011597315494586218	0.20880519941060305
10	2.0742486048285502	0.037957215695	0.0016912117873085833	0.006140496433554579	0.007831708220863163	0.2063298921554313
11	0.6270588725148382	0.0136825260474	0.0005448310448098548	0.0011481357118329487	0.0016929667566428035	0.12373203243121966
12	0.44067421411465063	0.0176748503658	0.0011218111718196478	0.0044033946431598575	0.005525205814979506	0.31260269256248396
13	0.42752780690524844	0.0167521059632	0.0004663763088919895	0.0013078460712593616	0.0017742223801513511	0.10591040816293434
14	0.7752489661781297	0.027758534693	0.0008437436158236294	0.003074823090397764	0.003918566706221393	0.14116619445382345
15	1.524284899064764	0.0477402460652	0.0013372350159305576	0.00541998372170859	0.006757218737639148	0.1415413470725377
16	0.446346771574354	0.0185996730215	0.0007200807611894237	0.0024327379477616807	0.0031528187089511044	0.16950936208965317
17	2.165177625998972	0.0152578419419	0.0006060077544651201	0.001345637678702605	0.0019516454331677251	0.1279109746055062
18	0.3856478080727861	0.0280009975615	0.0013372784826632936	0.006759962575143114	0.008097241057806407	0.2891768780743371
19	0.09930543887296066	0.0123060297052	0.0005125298290453401	0.0021430973741746752	0.0026556272032200157	0.21579886176492663
20	0.6912250107221165	0.0209342440701	0.001243922807429334	0.0055980343256788415	0.006841957133108176	0.32683086669923933
21	3.235242832113632	0.116407115939	0.002929353519284016	0.016014608625538444	0.01894396214482246	0.16273886688146658
22	1.009371477656299	0.0522382786522	0.0013238961623221667	0.006196408235207184	0.007520304397529351	0.14396156595437518
23	0.7747809115348816	0.02815132454	0.0010424137511355683	0.004293005442034939	0.005335419193170507	0.1895263999243421
24	1.2065826517835028	0.0651421525161	0.00200137409208862	0.012597441548111153	0.014598815640199773	0.22410705014081267
25	0.18945588085286993	0.0152730824651	0.0005048959841085625	0.002248917135020712	0.0027538131191292745	0.18030499903503833
26	0.6110926973130956	0.0217115107515	0.000643193544320854	0.0025455151025162892	0.003188708646837143	0.14686719332128373
27	0.5385157623964585	0.0356489691864	0.0009362761398063992	0.0063768440761363294	0.007313120215942728	0.205142543608971
28	0.1344273858962901	0.0144916592773	0.0003716269815396786	0.0018003105698053995	0.002171937551345078	0.149875008084404
29	1.2116321529478558	0.0797100144092	0.002308705625899218	0.016227079448494094	0.018535785074393313	0.2325402298791813
30	0.3665212740861008	0.014540151851	0.0008509998435197621	0.001672882409447929	0.0025238822529676914	0.1735801853258336
31	0.07125895279655589	0.00879170361339	0.00011796327930418454	0.0007623059753717492	0.0008802692546759338	0.10012499208177479
32	0.47048833082528474	0.0202207104855	0.000822800800657217	0.0032139954186063695	0.004036796219263587	0.1996367151471915
33	0.8518056714031913	0.0258375360231	0.0010166080952443049	0.0024631130439318268	0.0034797211391761314	0.1346769729153425
34	1.0133868428769772	0.0418483983596	0.0010239213730271538	0.004977209848692304	0.006001131221719457	0.14340169413790116
35	0.29038045561894776	0.0188892429616	0.0009019944710315959	0.003459153224579568	0.004361147695611164	0.2308799619161854
36	0.9671282791508402	0.0427351197074	0.0009977435332368372	0.005046183403532107	0.0060439269367689435	0.14142763558762025
37	0.29277925070751293	0.0190922190202	0.0008627820447620414	0.003486901300089976	0.004349683344852018	0.22782492387375852
38	0.9100356237278303	0.0320889215252	0.0007638191610051247	0.003761105750214074	0.004524924911219199	0.14101205949446552
39	1.2760803270035792	0.033211870982	0.0013563440783096656	0.006328720969655874	0.00768506504796554	0.23139512531891068
40	1.162312004579165	0.0478379239636	0.0027936911297438507	0.010835846253819639	0.013629537383563489	0.2849107204970179
41	0.21127807540523938	0.0261790622922	0.0012388860997735384	0.007006084799248895	0.008244970899022434	0.31494523398139357
42	0.9897212823680513	0.0279608180004	0.0009490472092184247	0.005971992210761494	0.006921039419979918	0.24752635705687062
43	0.2909128565489045	0.0272846929727	0.0010275752952477821	0.005329651701070586	0.006357226996318368	0.23299609794661785
44	1.3146851257133652	0.047109842607	0.002357605700227331	0.013283873624821243	0.015641479325048575	0.3320214727853379
45	0.5964858882779039	0.0145574706274	0.0004734233529368298	0.001221950374031235	0.001695373726968065	0.11646073486023323
46	2.6323727364311753	0.0723342939481	0.002293543886186707	0.009910091780006172	0.01220363566619288	0.16871161658043543
47	1.576294399348264	0.0799718743072	0.0025351754534666893	0.013077966278508744	0.015613141731975432	0.19523290991018075
48	0.0946401298215313	0.0194960928841	0.00144999587066039	0.005635698249594673	0.007085694120255063	0.363441750221035
49	2.2379805370346055	0.0576673686544	0.0013777595941945832	0.005059141923229056	0.00643690151742364	0.11162121087923901
50	0.386108897044506	0.0238895200621	0.001210559373383581	0.004515919147530438	0.005726478520914019	0.23970672102391774
51	0.5790514095532532	0.0390074262913	0.001321801609138446	0.009386021533419397	0.010707823142557844	0.2745072967028681
52	0.6645998263260379	0.0247589226336	0.001362970038381125	0.0038604625512364114	0.005223432589617536	0.21097172388821225
53	0.054108368390592514	0.0125838228774	0.0006239540817435376	0.002857962127435767	0.003481916209179305	0.27669780821769946
54	0.5563657035024729	0.0408446020838	0.0015208575117034177	0.008169067116982018	0.009689924628685436	0.23723880597014926
55	0.5246493896285179	0.0197018399468	0.0005471184816200921	0.0028849468184524974	0.0034320653000725894	0.17420024268497833
56	0.021592475474193244	0.0129295056528	0.00041124962509943015	0.0017633937303584701	0.0021746433554579005	0.16819230478303623
57	0.036115015355126026	0.00867947794281	0.0007142453523196022	0.0023262634692538067	0.0030405088215734086	0.35031010408792773
58	0.47294465334267144	0.0581190423409	0.0026525573652205286	0.0154463707451502	0.018098928110370727	0.31141132718940534
59	0.46691636542332576	0.0218140379073	0.000509009023693716	0.001972294847888169	0.0024813038715818846	0.11374803152548135
60	1.4150495328521469	0.0378311350033	0.0006575918995396873	0.002416932357070516	0.0030745242566102035	0.081269680551217
61	2.663754267173957	0.0896509920195	0.0030032252315690187	0.014135348885730306	0.017138574117299327	0.19116993277185385
62	0.09906110702705814	0.0112786798936	0.0004016353271523639	0.00136334765562177	0.0017649829827741338	0.1564884365391633
63	0.3077386703366591	0.0587113444912	0.0019773098221775964	0.015292688678220125	0.01726999850039772	0.294150962646979
