Invasion	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
0.6378810329135739	0.00040077685918082597	0.003276019729549989	0.003676796588730815	0.15147923431031185
0.7567896910502473	0.0001313211496081474	0.00033498452584314597	0.00046630567545129334	0.028023379210135344
0.28755508071421354	6.449919803878102e-05	0.00018094114169720204	0.0002454403397359831	0.013560609301323774
0.34394191343200925	0.00018318239510390721	0.0015457177661576712	0.0017289001612615785	0.06491785352159801
0.13431511424695716	9.169035603600784e-05	0.00023864051273357937	0.0003303308687695872	0.029929652001398098
1.417387664841964	0.0008053923741964088	0.020380157327839137	0.021185549702035546	0.1659833304705793
0.14353346277302453	4.983460908193914e-05	0.00022419869078201	0.0002740332998639491	0.022334851167049172
1.150314888588327	0.00038487890168259725	0.0016358025697532394	0.0020206814714358364	0.053200811950956786
0.8970193385125959	0.00041279812745315374	0.002454854364711968	0.0028676524921651216	0.06332145879017632
1.0995052432075674	0.00019141934095739827	0.0004542898405205576	0.0006457091814779559	0.024932302197326704
0.10586335500484095	0.0010133209235811372	0.013370293639512998	0.014383614563094137	0.640557638493171
0.1744060353535061	0.0002110065373966035	0.00641878675655587	0.006629793293952474	0.28304268353502526
0.5404492032901299	0.0021854122384932693	0.0201372054585523	0.022322617697045567	0.27199183849245145
0.3849515487183696	0.0009497834270041424	0.00800204076310196	0.008951824190106102	0.11656582132749363
0.9400002815040064	0.0003244030930927015	0.0020112437570905107	0.0023356468501832123	0.08050124017899027
0.5588900428561949	0.0003764789555813458	0.002661842946001278	0.0030383219015826237	0.056976479095996846
2.9482653011469053	0.0007123518327747858	0.0066464193192240315	0.007358771151998818	0.07089818547490011
0.6680551600989179	0.00011737919508304319	0.0003797525438905334	0.0004971317389735766	0.020906007336804092
0.837054041412331	6.148369345521405e-05	9.140510560242718e-05	0.00015288879905764124	0.015847913199460457
0.1741569994382197	0.0003183096004972594	0.0024467315190319088	0.0027650411195291684	0.15796858182066512
0.545590696119796	0.00025331053503201324	0.001260415715831888	0.0015137262508639012	0.103138587635564
1.2925524707678577	0.002858399511433924	0.03701138230730111	0.03986978181873503	0.2714307894969245
0.5321872746521255	0.00017405981457091816	0.00023547287458543603	0.0004095326891563542	0.04605910615122559
0.559725969006527	9.430107667096987e-05	0.00020523089528429417	0.00029953197195526406	0.024252882665294073
0.4712512420355383	0.0001927342096226653	0.00038942117525351974	0.000582155384876185	0.05733458014439998
1.6889666234951826	0.003134418697649754	0.044934810767579034	0.048069229465228784	0.22780332934224248
0.4363449781218991	0.00046389598845523577	0.00112621761185077	0.0015901136003060058	0.1021749737063755
0.14904320867524581	0.00029985797245078477	0.00034104813505983196	0.0006409061075106167	0.14316941880435247
0.12145318104775563	0.0001436140849600758	0.00136519770843385	0.001508811793393926	0.10980036297640654
0.6436800125026977	0.0004091061718413812	0.009033601414407483	0.009442707586248865	0.15227321962690007
0.40964712722085384	0.00029588619974702364	0.0005399193040106754	0.0008358055037576991	0.06925163361177326
1.510469439054308	0.0008074162939394335	0.0033525918126062217	0.004160008106545655	0.06567854340388692
0.5829678082405999	0.001324931213895445	0.04112537001056241	0.04245030122445786	0.4998438653076775
0.6878935124045589	7.681930009866948e-05	0.00015272036546828884	0.00022953966556695833	0.019286676253737815
2.2147522481771764	0.00020488044475160935	0.0011513631167386041	0.0013562435614902135	0.05625114084249951
0.37982125839918257	0.00010499660959484659	0.000310773555709138	0.00041577016530398457	0.021402629948634472
0.9363088090231808	0.0001409680476047657	0.00020194100695033055	0.00034290905455509625	0.031358636581018215
0.0486615219438124	0.0011789644920260278	0.029168109218859345	0.030347073710885374	0.1745234509122744
0.11472066310202125	0.00048616725564089525	0.009393106610855382	0.009879273866496277	0.543459830485298
0.9701423341686207	0.00043532476169363775	0.0031668394469292925	0.0036021642086229303	0.05571826964876153
1.1961887181038033	0.0003524527190614663	0.0020186222349724637	0.0023710749540339303	0.08278975660701124
0.12992961227511246	0.00026425871833991854	0.003478517654013501	0.003742776372353419	0.16027210172113937
0.3177478733009483	0.00011284778819530472	0.0004398806186185403	0.000552728406813845	0.06639548221718579
0.6764350507552819	7.315179452406101e-05	0.00015804775689925716	0.00023119955142331816	0.01892278598801317
0.12266002641289207	4.7859589413242575e-05	0.00011514880835952204	0.00016300839777276462	0.01959249644903757
0.2387330546260021	2.1505166021185686e-05	1.1092166860093627e-05	3.259733288127931e-05	0.018966103168393516
0.9008651879555728	0.0007724147074036886	0.01813019699123276	0.018902611698636447	0.16054730015189453
0.7097823506058863	0.001394535036359922	0.009798993527803496	0.011193528564163417	0.46559711713177665
