Invasion	Fractional Area	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
0.8535191799277118	0.0799614830415	0.0011852644516019664	0.009752399906981192	0.010937664358583158	0.1367866620596916
0.5015309494132538	0.016449373753	0.000401225109862167	0.0016874899483180549	0.0020887150581802216	0.12697839380013953
3.8723950546608554	0.146694884726	0.0032360221854203885	0.023273433458952192	0.02650945564437258	0.18071152033587887
0.6135510031207098	0.0625824373753	0.0014133343982682854	0.010214041058675743	0.011627375456944028	0.18579294678497485
1.1080858663332152	0.0926665373531	0.002169631097839269	0.01566075410434624	0.01783038520218551	0.1924144973091729
2.1529683157824406	0.0754142651297	0.0019885106558695303	0.010424376578385732	0.012412887234255262	0.16459601128393891
1.6040116385776704	0.0849686876524	0.005334582458565337	0.026437931135655325	0.03177251359422066	0.37393202686850335
2.3586146513605866	0.12785551984	0.002352313625516711	0.014011289397159885	0.016363603022676594	0.1279851119693876
0.31952163419803703	0.0222830303702	0.0006236063478816488	0.0016762076145022406	0.0022998139623838895	0.10320921006592029
1.345210757396256	0.040795416759	0.0011827488144448646	0.005005036707655796	0.00618778552210066	0.1516784485534267
1.0032227141601793	0.035028956994	0.0008766859658960015	0.0041813855890394285	0.00505807155493543	0.14439686445130806
0.38769490919427924	0.00833310241632	0.00021277509008480358	0.0007401596750427061	0.0009529347651275096	0.11435534060660593
3.8296526905944956	0.0660475781423	0.001703124388749071	0.004603241096926467	0.006306365485675538	0.09548216093687241
0.4253382338397066	0.0233207714476	0.0007463509677868044	0.0031600124532189288	0.003906363421005733	0.16750575467829718
1.102121320529153	0.25980935491	0.0031354564658938283	0.032575594081569674	0.0357110505474635	0.13745098039215686
0.48728543131122515	0.033145366881	0.0008030125705791073	0.002903849413851109	0.0037068619844302163	0.11183650486487283
1.7371701952592593	0.0558405841277	0.001489819547859046	0.006943864888007963	0.00843368443586701	0.15103145082762967
0.5912155962772898	0.0455587729993	0.0008783431350815654	0.008462228495920647	0.009340571631002213	0.20502245815835646
0.24604777027261227	0.0183364276214	0.0016363350372292566	0.006454527277548128	0.008090862314777385	0.4412452895321868
0.27573228832549823	0.0199872533806	0.0007323818465537401	0.0033092391800435537	0.004041621026597293	0.20220992597787762
1.3095089636816284	0.0359773331855	0.0010947748640577934	0.004774489157223519	0.0058692640212813126	0.16313782878268573
1.544803944103674	0.0928778264243	0.00228025664932344	0.01289327069777146	0.0151735273470949	0.16337082736817382
1.3520298471584915	0.047228303037	0.001324909480529077	0.006014111474782775	0.007339020955311852	0.15539455121982787
1.4101796510676343	0.0365744845932	0.0010550978870821218	0.004197595963679198	0.00525269385076132	0.14361634645524243
0.7129181343569184	0.045240107515	0.0015766035964374667	0.007484131925880527	0.009060735522317995	0.20028103424204075
1.191544466190028	0.244628408335	0.00506567008315186	0.05758830538422419	0.06265397546737604	0.25611896792268674
0.33999474353555054	0.0226037741077	0.00027101236193879014	0.001996668818269937	0.0022676811802087274	0.10032312167871839
3.193101418405902	0.211449789404	0.004915690838516742	0.03598521696419645	0.040900907802713195	0.19343082780105805
1.7325970055632736	0.0815845987586	0.0015662503640338867	0.007714038342004946	0.009280288706038833	0.11375049760922804
1.9494843399049209	0.121577117047	0.003003355631767227	0.01958613693759481	0.02258949256936204	0.18580381833358303
1.2808476049377202	0.0870240800266	0.0030304055228830614	0.023722773525282424	0.026753179048165487	0.3074227161032617
0.14354287488813147	0.0470800543117	0.0008845806112291958	0.013129398290018733	0.01401397890124793	0.2976627598700639
0.48138168671746323	0.0395103635558	0.0001507127457500402	0.0019894071572322124	0.0021401199029822526	0.05416603924593999
1.44343724970266	0.0285676679229	0.0016126646845836539	0.007389412481906972	0.009002077166490626	0.3151141770059787
1.3067802560488424	0.121499528929	0.0014012098965057093	0.010163581615310722	0.01156479151181643	0.09518383827271835
1.696417254307422	0.0376323154511	0.0006503628385515146	0.0024906492191201462	0.003141012057671661	0.08346581973547477
1.5221699731276286	0.0294952615828	0.0003187198177874564	0.0008829207253728359	0.0012016405431602923	0.04074012158824589
0.9467205497468583	0.0731759864775	0.001160366163756569	0.01082942404405788	0.01198979020781445	0.16384869934758087
0.7690093998723326	0.0414625360231	0.0007584591695246044	0.004367738338962275	0.005126197508486879	0.12363444208131692
0.6686872348409004	0.0277356739082	0.0006649187606765163	0.004008665093170941	0.004673583853847458	0.16850442752218903
1.0540101204319197	0.0692182997118	0.0020618553340201076	0.012966457809015869	0.015028313143035977	0.2171147399691276
1.3365683133919322	0.0387573431612	0.0011567964583306166	0.003685883852543456	0.004842680310874072	0.12494871722081508
0.24257876322958222	0.0421227277765	0.00030668224949035255	0.003308478512220672	0.0036151607617110246	0.0858244694144412
2.273876521977842	0.150940063179	0.004330547115764949	0.036853345417085036	0.041183892532849986	0.272849312935813
0.24931711287441816	0.0405702726668	0.0003100156045570523	0.0032498065730393244	0.0035598221775963767	0.08774459582343969
1.715106826006616	0.254295056528	0.004391153324553053	0.054911007298064425	0.05930216062261748	0.23320217637016666
1.2012213099395865	0.0724860064287	0.0017317771156345491	0.01694326722043284	0.01867504433606739	0.25763654608878483
2.4720947054341513	0.0354674684106	0.0006308354088698215	0.0018522994988285715	0.002483134907698393	0.07001161963281347
1.4894020868116364	0.0561169917978	0.0013652411751665862	0.007043925306766466	0.008409166481933053	0.1498506283485174
0.689537817061777	0.0832534360452	0.0008858628798449108	0.008337647406557392	0.009223510286402302	0.11078834369541389
2.5892180858807703	0.141106461982	0.00489695124336589	0.03345449141749362	0.03835144266085951	0.27179083170407936
0.17916847179324585	0.0399370982044	0.00028456583254006545	0.0032099828958406683	0.003494548728380734	0.08750131795996803
1.2886889256663947	0.0477353968078	0.000922366785330847	0.005713245617466672	0.006635612402797519	0.13900821709966002
0.804528786780249	0.0948521669253	0.002005794115473722	0.023862299020694512	0.025868093136168235	0.27272010724375056
0.46842153486034194	0.03123683773	0.00015748268937368785	0.0007975547789499307	0.0009550374683236185	0.030574076562385172
0.40594471078401495	0.0583933717579	0.0008012141345121512	0.008466751752795997	0.009267965887308148	0.1587160598591451
0.7121557263056131	0.178561433163	0.0011093742529155312	0.00948478338353741	0.01059415763645294	0.05933060375226492
0.17074569381236696	0.01361186544	0.000284788599545338	0.0013992892102529329	0.001684077809798271	0.12372130897246679
2.4472838717918197	0.100193970295	0.0024596438553253267	0.01817885528186003	0.020638499137185354	0.20598544080500722
0.6990410076741681	0.0317002881844	0.0009365776902647559	0.0036634740351472	0.004600051725411956	0.1451107226107226
0.9567085189260364	0.12840764243	0.002431664862797258	0.016575296877784588	0.019006961740581845	0.14802048679462396
1.6546748460724359	0.137150853469	0.0041296737604374495	0.02764216066608421	0.031771834426521664	0.23165611895834198
0.7889019188226847	0.0801935546442	0.0008931788742985557	0.0069794668587896255	0.007872645733088181	0.09817055457906765
2.259966354018054	0.144259864775	0.0015664405309896072	0.014398181351902321	0.015964621882891928	0.11066572055777489
2.526313097278762	0.162567196852	0.002830654152594312	0.01897485069177305	0.021805504844367364	0.1341322558707847
0.5618120149843229	0.124954971182	0.0007927815883613476	0.011002744924172284	0.011795526512533632	0.09439821722174664
1.0953623317154695	0.0587986311239	0.0011168831309956925	0.007516669492004294	0.008633552622999988	0.14683254453330044
0.30883466379352453	0.0283335180669	0.000754824263999548	0.004685224788208345	0.005440049052207892	0.19200047940936765
1.7869083738702216	0.157555835735	0.003903548950061071	0.05421552055759125	0.05811906950765232	0.3688791928053566
0.6929480929638129	0.0204964254046	0.00030438394599693126	0.0017748607977884127	0.0020792447437853437	0.1014442617551296
1.5041316687723463	0.334406866548	0.002346404866535397	0.03545791116269163	0.03780431602922703	0.11304886295973011
0.9250809644020119	0.0378636943028	0.0007549220641482042	0.0051647769504609645	0.0059196990146091685	0.15634235178602243
