ID	Invasion	Fractional Area	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Total Mean	K14 Peripheral Mean	K14 Central Mean
0	3.0650750893778826	0.26428314121	0.005440149569027345	0.03824422109788274	0.04368437066691008	0.1652938226284228	0.15089957352630334	0.16756753700548382
1	0.717028870113917	0.1989144591	0.0036428871038550643	0.03989092566754035	0.04353381277139541	0.2188569547350732	0.17820259555243698	0.22351355062185727
2	0.7017163838971275	0.12254627577	0.0023315147939024865	0.017737151777137368	0.020068666571039853	0.16376398584849716	0.16992771055710984	0.16298686968994813
3	0.1872986497877909	0.0397105686101	0.001288514241874981	0.00828887501575669	0.009577389257631672	0.2411798569714856	0.20673514265103618	0.24759253533801884
4	0.7374366622766827	0.058759837065	0.001359935517101986	0.005636266033791038	0.006996201550893024	0.11906434565432025	0.11373662327039738	0.1204254339796338
5	0.6536303726276856	0.0342683163378	0.0006706971194596216	0.0032499342565667365	0.003920631376026358	0.11440980459541854	0.09354248366013071	0.11993110662983399
6	0.2918202216534136	0.0169890268233	0.0007342454827198005	0.0034519295969329873	0.004186175079652788	0.2464046424311039	0.1654281316085042	0.2750416410975717
7	1.5163454635020206	0.0534208046996	0.0010731881979127275	0.004389346738473709	0.005462534936386437	0.10225482313681755	0.08665223332872696	0.1069638362469034
8	0.7853744424872048	0.0730769230769	0.0013533285737260987	0.008861445986064566	0.010214774559790665	0.13978112555503014	0.1168045956798265	0.1441104346383507
9	1.2322494315129036	0.147428508091	0.002800887590682471	0.027957979079461535	0.030758866670144006	0.20863581317046778	0.15324782075207372	0.2164740253108855
10	1.223534418564376	0.286311239193	0.0043034456079039905	0.05970993562576882	0.06401338123367281	0.22357970093693474	0.1497651776542725	0.23181426958560208
11	1.4436431526632207	0.113437292175	0.002919856038181178	0.021232059106063173	0.024151915144244352	0.21290983486323342	0.15443046159217727	0.22460648092267335
12	0.521328469135956	0.0368398082465	0.0007905566349794185	0.00639972659425109	0.007190283229230508	0.1951769993241472	0.10104341364666994	0.22055946838565915
13	1.8233701337636514	0.136530841277	0.0031755463768304926	0.03202680213073924	0.03520234850756973	0.2578344070712995	0.15716809661531758	0.275319227792952
14	0.2684644477468395	0.0242241188207	0.001837800626790286	0.009230902347638235	0.011068702974428522	0.4569290241834551	0.3601550313310228	0.4827545886842528
15	0.40890129013060894	0.0364262358679	0.001959876945679624	0.009065177279069464	0.011025054224749089	0.3026679524268724	0.2591007939030544	0.31408599250851726
16	0.3225265174370719	0.00914985590778	7.962833770173998e-05	0.00024084916609073246	0.0003204775037924724	0.03502541537511431	0.024399299095566904	0.04091686339123151
17	0.511347374036646	0.0405709654179	0.0025954638117716604	0.017574578046691963	0.020170041858463626	0.49715459444257515	0.3574662648190657	0.5276028388229096
18	0.5215103674405904	0.049201950787	0.002398401945570957	0.02262486362312604	0.025023265568697	0.5085827933335983	0.2798142064552322	0.5568437560698863
19	0.06817551538890988	0.0127133673243	0.0017389790099147618	0.0048018976488844265	0.006540876658799188	0.5144881361437339	0.538911760496384	0.5061804654679164
20	0.34683426175474846	0.0394965085347	0.00229056913166508	0.011349514367928505	0.013640083499593586	0.34534909554378457	0.3014113357284573	0.35581728304213706
21	0.7290773833466547	0.0402384449124	0.002023167225214182	0.016525486718739813	0.018548653943953993	0.46096845900277994	0.2537123058762207	0.5121928670123952
23	0.6822783370669268	0.108229189758	0.0048650466615375925	0.04402316668188002	0.048888213343417614	0.4517100557859208	0.3370508810166416	0.4693550099237597
24	1.8414200466859036	0.07074997229	0.00237632627868261	0.012387470062287829	0.014763796340970439	0.20867564838701688	0.1668178042991743	0.21922811936730655
25	1.2730231936501921	0.0331162713367	0.0013557898774672805	0.0061418466189401945	0.007497636496407474	0.22640340212731397	0.1633238591272276	0.24750505098608494
26	0.3924779200538171	0.0554221624917	0.0021739451710633267	0.015808326378656097	0.017982271549719424	0.3244599405953649	0.26417487442826276	0.3349720406041578
27	0.6818998179345431	0.0197205442252	0.0012701060805612424	0.005039850843906616	0.006309956924467858	0.31996870128948757	0.23742858448740803	0.35069296168696446
28	0.9515443270265405	0.088558523609	0.002706958697910554	0.01779975202228974	0.020506710720200296	0.2315611178292776	0.20316898141776338	0.2365892106039031
29	0.3005256511153606	0.0797675127466	0.0031151303349981094	0.03045047291805217	0.033565603253050275	0.42079290299136	0.32453470995788614	0.43396057524599335
30	0.48145306031346957	0.0343348204389	0.003746492778002356	0.01436907494099391	0.018115567718996268	0.5276150417393114	0.5209649604953243	0.5293769347869821
31	2.558125123292403	0.101826784527	0.0038373300994084176	0.02090821021381286	0.024745540313221275	0.2430160240081991	0.20535562931334023	0.2514803950159825
32	0.12062702205757912	0.010119707382	0.0010661058371475391	0.003364330547115765	0.004430436384263304	0.4378028155402358	0.3622752114028286	0.46877204936028466
33	0.9134802008675155	0.062735535358	0.0021834046187750207	0.010158686174536318	0.012342090793311339	0.19673205501281785	0.19992313576239248	0.19605945138935313
34	0.9276172828162808	0.0921954666371	0.0015431559455970374	0.011267984360669562	0.0128111403062666	0.13895629333590281	0.11904534366119256	0.14221379670479065
35	1.7694561256753416	0.0957402737752	0.00293539811180513	0.01982405753256745	0.02275945564437258	0.23772081222379185	0.18360801986103392	0.2485682825573226
36	0.5393310600532836	0.0383610895589	0.0009779335697923594	0.004172496642194896	0.005150430211987256	0.1342618333112026	0.1113389594342351	0.14106900770426214
37	0.49446922463071097	0.0658321325648	0.0024682828684566265	0.017278295213008724	0.01974657808146535	0.29995349249875686	0.2512173507914059	0.308503280342899
38	0.9720010801651527	0.0654615107515	0.0017405519623056493	0.012840833518066948	0.014581385480372596	0.22274746355497593	0.1567484913985558	0.23622970458542553
39	0.3781498657894582	0.0412935047661	0.0016497173575703834	0.010805501041028249	0.012455218398598632	0.3016265746669088	0.2261753252920505	0.31781325745726474
40	0.8296418541090721	0.0276511582798	0.0007199802443699715	0.0029848768370127924	0.0037048570813827636	0.13398560175667412	0.09385099172412328	0.14939597835597607
41	2.0464985879309894	0.0690090888938	0.0034086041310782793	0.018849767018312535	0.022258371149390815	0.3225426028104785	0.22042774999077672	0.3520327022314088
42	0.42123751842891743	0.0349645311461	0.0016830998083117085	0.010300561590186951	0.011983661398498659	0.3427376545799807	0.24875481061678278	0.36528845760144124
43	0.4487872584898793	0.0176152737752	0.0008343167681614876	0.006079825024667371	0.0069141417928288585	0.3925083357237814	0.17700660511118027	0.47123867158547267
44	0.575572635824669	0.0675882564841	0.0025854746132547455	0.017100834126601207	0.01968630873985595	0.29126818420700934	0.25290942018875723	0.2981040005607112
45	0.7022015874358939	0.0968867767679	0.002414384119863862	0.020748964405092562	0.023163348524956426	0.23907646943860986	0.18576897631820705	0.24733515362097505
46	0.20053983045327356	0.0918636388827	0.0018323808685522535	0.018618581050243197	0.02045096191879545	0.22262303309040704	0.17582281516701337	0.2286118431619392
47	0.3680782519451602	0.0564973121259	0.0008299891115834496	0.006836654191714371	0.007666643303297821	0.13569925744805925	0.09731994820509636	0.14252277538593278
48	0.8982074310484214	0.111631982931	0.002797407535392787	0.024851126440378856	0.027648533975771643	0.2476757399620578	0.18750528071555517	0.25695773162675
50	0.38286390278803556	0.0363091609399	0.0007391273401402237	0.006344200559851518	0.007083327899991741	0.19508376719890252	0.10896089645008329	0.2148701436417931
51	0.2786534550394565	0.0227541010862	0.0010918653096352706	0.0040410450923885404	0.005132910402023811	0.2255817701860017	0.2085654905074376	0.23066666976806935
52	2.0661448686463246	0.0540560574152	0.0019704013283433526	0.01003177418163009	0.012002175509973442	0.2220320179435976	0.13914067730604618	0.2514554284093606
53	0.5924595193726546	0.03863818998	0.0014276105033012984	0.007438065339192649	0.008865675842493948	0.22945370492437225	0.18543906359448303	0.24040562622433775
54	0.46911538408333925	0.100897805365	0.0033888294843541496	0.02239298490400372	0.02578181438835787	0.2555240353858779	0.2399256038675218	0.25806306587652345
