ID	Invasion	Fractional Area	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
32	0.5768083647921588	0.0422848315229	0.00017433419832131478	0.002278441913231708	0.0024527761115530227	0.05800605141874899
33	0.3865586938768091	0.0128484537796	4.598236989320224e-05	0.00012118796753904399	0.00016717033743224622	0.013010930365568345
34	0.6232491328143912	0.0148830636223	6.052742533501984e-05	0.00019358181091101926	0.0002541092362460391	0.01707371833484837
35	0.4421924454996044	0.037683579029	0.0002959894332372719	0.0028233897748857913	0.003119379208123063	0.08277820972681955
36	1.7774549465544267	0.140258534693	0.0006430468440978697	0.007463786778289236	0.008106833622387106	0.05779921799506206
37	0.2664151263905442	0.0454728718688	0.0008019965357014009	0.014638745267559473	0.015440741803260874	0.3395594157286321
38	0.17931984196094547	0.0077262524939	3.5974154680715114e-05	8.121215677581163e-05	0.00011718631145652675	0.015167289905292342
39	0.5885284777102094	0.0441594158723	0.00017571155041488996	0.0022972304084568876	0.0024729419588717773	0.056000332205986166
40	0.6162161801924579	0.0301492185768	7.510508082638952e-05	0.0003052559973224493	0.0003803610781488388	0.012615951460890415
41	0.48062178442512393	0.109663877189	0.0003178368997787543	0.007019918086942159	0.0073377549867209135	0.06691132189379397
42	0.42460988144828016	0.112385003325	0.0036594126123071706	0.03678805838451541	0.04044747099682258	0.3599009636524276
43	0.8627828680654994	0.0483775770339	0.00045080978523087353	0.004939670891633089	0.005390480676863962	0.11142518925833644
44	0.36146764982683804	0.00934521170472	0.0001117122198025741	0.00024006676490148266	0.00035177898470405676	0.03764269829503336
45	0.67768702821049	0.0477395533141	0.0006986462286089341	0.006422899796141023	0.007121546024749958	0.14917496143901815
46	0.7344434791335422	0.248896447573	0.0012155634809898244	0.02730729567375609	0.028522859154745915	0.11459729310289218
47	0.49296425601090416	0.084557886278	0.0005515140549680303	0.0087158514480942	0.009267365503062232	0.1095978850818885
48	0.2838315557143199	0.011728968078	0.00017960453966556696	0.0004433851239453884	0.0006229896636109554	0.053115470983148436
49	0.3808577053666832	0.01664472955	0.00019015065569566333	0.0008815162065713007	0.001071666862266964	0.06438475669120605
50	0.30555204969578953	0.0386222567058	0.0003588559121276531	0.006777343834895962	0.007136199747023616	0.18476910350881634
51	0.42393734022101903	0.140443499224	0.0006212672943262874	0.01634825383267916	0.016969521127005446	0.12082809970382179
52	0.7806941820616516	0.269750332521	0.005940470679515433	0.09182325557134847	0.09776372625086391	0.362423005515414
53	0.24330987665916387	0.0105118044779	6.383361369375948e-05	0.0002134216577342531	0.00027725527142801257	0.02637561153366052
54	0.17182343427206975	0.0238285579694	0.000397340270623878	0.0030898055298377385	0.003487145800461617	0.146343131839473
55	0.5644006168440173	0.0798478718688	0.0015320366120289836	0.015136273640469267	0.01666831025249825	0.20875083909429193
56	0.20859639070561878	0.00993751385502	9.011197030352819e-05	0.00023206888607804017	0.00032218085638156834	0.032420669906163935
57	0.5282028874133914	0.0254918532476	0.000639732505726742	0.002635407022485341	0.003275139528212083	0.12847789042243343
58	1.0186364946851683	0.0659284249612	0.002700889655352276	0.01811555141897149	0.020816441074323767	0.31574303627870254
59	0.7902473127708751	0.0958642762137	0.0004000433580659043	0.004376649019173176	0.00477669237723908	0.04982765807975139
60	0.16977932605355758	0.0311640988694	0.00042617773112348464	0.005068082486818714	0.005494260217942198	0.17630094940212337
61	0.6170336532636649	0.0316594158723	0.0002184094653157206	0.0015872801126657712	0.001805689577981492	0.05703483555300416
62	0.38487551119495167	0.0267741354467	0.00016573321858115892	0.0023894505152981167	0.0025551837338792754	0.09543478029261848
63	0.11718263393027405	0.225876330082	0.0010988009701774746	0.05249913609868687	0.05359793706886434	0.2372888608974721
64	0.2806165205147699	0.080713810685	0.00097126685965896	0.019435600775446513	0.02040686763510547	0.2528299365612765
65	0.35533264889659744	0.0190097816449	0.00020328575899435368	0.001672455892132956	0.0018757416511273096	0.09867244591069181
66	0.8447867252048394	0.0607320993128	0.00019469564593738183	0.0025592505900608967	0.002753946235998279	0.045345809994390605
67	0.4277266924308489	0.127951812237	0.0004766670578672613	0.009610024623904095	0.010086691681771356	0.07883195638610829
68	0.2857705329618368	0.503393094658	0.0017683000378160576	0.0760259289927454	0.07779422903056146	0.1545397222492508
69	0.3923078978836065	0.0342683163378	0.0002763995201272706	0.0022153390839820745	0.002491738604109345	0.07271260658224517
70	0.24283714231246756	0.0712251995123	0.0012597718648532346	0.019392055259257326	0.020651827124110563	0.28995113057623967
71	1.9040719749836157	0.382610563068	0.0016874301815605426	0.020007090510777575	0.02169452069233812	0.05670131142845437
72	0.2834945981341752	0.0736595267125	0.000885555896044962	0.015417829401767358	0.01630338529781232	0.22133437486572843
73	1.3636957420765463	0.289169530038	0.0007649520127270594	0.029458597393734704	0.030223549406461766	0.10451844425836608
74	0.4436226223670979	0.200656035247	0.0006769699123276001	0.018294734874663675	0.018971704786991277	0.09454838855766991
75	0.5536269738946913	0.198423298603	0.00046716414342283134	0.014648997983143602	0.015116162126566432	0.07618138713024278
76	0.8478215806892944	0.0549088339614	0.0002628514828675873	0.0032705592212500163	0.0035334107041176035	0.0643504960713563
77	2.015350570499348	0.123983734205	0.0010803629254849802	0.007564692081665297	0.008645055007150277	0.0697273320775847
78	1.1928544371512373	0.0849146530703	0.0007456881001125788	0.0069659704382750666	0.007711658538387645	0.09081658182134622
79	2.6065100259997123	0.205113888273	0.00358830103755091	0.02601774638030783	0.02960604741785874	0.1443395552934872
80	1.249181234047312	0.190398470406	0.0020076007015530665	0.028703175462160037	0.0307107761637131	0.16129738909287863
81	0.6803353713953989	0.124177011749	0.0009770560851252493	0.01829432465737348	0.01927138074249873	0.15519282088574612
82	0.18603316385085664	0.314824179783	0.0026626063304949557	0.07922783794298034	0.08189044427347529	0.26011484991395645
83	1.5100128028833457	0.440003602305	0.002042075253954386	0.07396137328795406	0.07600344854190845	0.1727336961417478
84	0.6950358563230203	0.137758396143	0.0007583640860467441	0.017914381946527225	0.01867274603257397	0.13554706323107146
85	0.26431510657704343	0.0479854799379	0.0003082063018069121	0.004793171702287654	0.005101378004094566	0.10631086759355818
86	0.5119150378916807	0.110172356462	0.0010997355049313009	0.02549340174997066	0.02659313725490196	0.24137758425888528
87	2.1194814316039015	0.182844712924	0.0010213459691125397	0.03335673745224093	0.03437808342135347	0.18801792445401289
88	0.2670633338123672	0.219352000665	0.0030192671726194356	0.07171546350750453	0.07473473068012397	0.34070685680340246
89	0.50481939597606	0.159003685436	0.004508222819165352	0.056664941580711205	0.06117316439987656	0.38472796547003507
90	0.3696652083579478	0.335913600089	0.0029776885260865598	0.06259711554761563	0.0655748040737022	0.19521330501769565
91	0.32939323076086124	0.159054256262	0.001904829045340149	0.043627730797484145	0.0455325598428243	0.2862706155293762
92	1.0594469793037733	0.0514353801818	0.0003690189775755126	0.0071067483189241115	0.007475767296499624	0.14534289957767396
93	1.2114311736087753	0.130163073598	0.001634384467597724	0.02737925213312991	0.029013636600727633	0.22290220873519692
94	0.614116103208227	0.194576452006	0.0009673086703091789	0.03338150262321732	0.0343488112935265	0.17653118318978683
95	0.4004854705163256	0.138229466859	0.0015783476990885027	0.03432420640612707	0.035902554105215576	0.2597315530551266
96	1.7369001200248027	0.192349950122	0.0010841282312082448	0.03463665071437575	0.035720778945583995	0.1857072430897008
97	0.3061698913048557	0.0682754655287	0.00027594855277513354	0.004377773720882722	0.004653722273657856	0.06816097462859654
98	0.37889256447577724	0.142803702062	0.0007130962005728915	0.013171835404523147	0.013884931605096039	0.09723089390990702
99	0.3823547078833346	0.0843770782532	0.00038312121567758115	0.00813074847540435	0.00851386969108193	0.1009026369168357
100	0.514554013875848	0.0831938594547	0.0012791607443243314	0.014040727241905408	0.01531988798622974	0.18414685995638638
101	0.4254584847156621	0.0559722068278	0.0002872988033608478	0.003704142596963414	0.003991441400324262	0.07131113148008067
102	0.2132951319009793	0.269523802926	0.002387771612746185	0.06605774392443743	0.06844551553718362	0.25394979884552193
103	0.3750411280660477	0.0781831910885	0.0003644767040045901	0.007392156319410939	0.007756633023415529	0.09921100578563326
104	0.4275441674615432	0.0814502050543	0.00045472179117712257	0.007888981074584567	0.00834370286576169	0.10243931074449766
105	0.29092568485327835	0.145116105076	0.0006944761389370645	0.013308263895227787	0.014002740034164851	0.09649335631482851
106	1.3069044558806457	0.265143538018	0.0025000978001486563	0.07016998480837691	0.07267008260852556	0.27407827153435443
107	0.37588494450593624	0.194658889382	0.001810954485984152	0.03877619413981509	0.04058714862579924	0.20850395661228968
108	0.7731309413297743	0.178208130126	0.001571599488831223	0.019808382342074493	0.021379981830905715	0.11997197779779363
109	0.6680448260865576	0.0966235313678	0.004563314186237563	0.03424407276765727	0.03880738695389484	0.40163494755937335
110	1.128458233221334	0.0677808412769	0.0005949427543129865	0.0023184394573613084	0.0029133822116742952	0.042982384945229386
111	0.3259303789167616	0.0327172467302	0.00016194346282073015	0.004012737382694155	0.004174680845514886	0.12759878237735342
112	0.659239503715179	0.0366319829306	0.00017081610964048664	0.001748169507217651	0.0019189856168581377	0.05238552388749899
113	0.9350340817296672	0.101334238528	0.000381752013596394	0.006205017364959728	0.006586769378556122	0.0650004329655405
114	0.49295587921395345	0.39074346043	0.0025535021146565477	0.0923051821038768	0.09485868421853334	0.24276461111884004
115	2.3124409749784083	0.0664999445799	0.0005120815783639991	0.0049956343100308175	0.005507715888394817	0.08282286433751783
116	0.7637348209489406	0.282274578807	0.0015388744724225314	0.04022707564515498	0.04176595011757751	0.14796213776686198
117	1.0231256315217774	0.11960554755	0.0015256551523291648	0.023800407826619897	0.02532606297894906	0.2117465577277693
118	0.3232152146476569	0.135497256706	0.0009576454722877845	0.022285537857350875	0.02324318332963866	0.17153988128409503
119	1.5169586504117838	0.356682276657	0.001520493477816753	0.02860167520787965	0.030122168685696404	0.08445098244861204
120	0.11217342230684185	0.578555891155	0.004632437157971147	0.15343574638900118	0.15806818354697233	0.27321160490030677
121	0.6789689341193174	0.219192667923	0.0013652330251541982	0.03720022624434389	0.03856545926949809	0.1759431993549674
122	0.8850016831703996	0.113334765019	0.005929087828880166	0.056414660133616734	0.0623437479624969	0.5500849448281094
123	0.3228577744419976	0.107329306141	0.0009528152316124854	0.012484471509730028	0.013437286741342513	0.125196809935086
