Invasion	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
1.9030998887805066	0.0016549686822190637	0.010620927710476787	0.01227589639269585	0.08820163338020852
1.515697804601215	0.0017786342535240653	0.02565418791103229	0.027432822164556357	0.10257959654693916
0.9130070940826109	0.0005843395881961741	0.011567586966065522	0.012151926554261696	0.22743130365501749
0.8221319075459229	0.001790620205076045	0.02621114345760472	0.028001763662680767	0.16319890940872475
0.4914151834957209	0.0004097255727828706	0.002978259026953721	0.0033879845997365917	0.0618792121137694
0.35476970259322255	0.002224673564837152	0.023040666388479576	0.02526533995331673	0.2904877183727072
0.5023708912746285	0.00042307257640364945	0.002910738890989781	0.0033338114673934303	0.06278029521116384
1.3008243193695797	0.0015341800652870325	0.013048061166386305	0.01458224123167334	0.18793251192108615
0.2115399153393666	0.001896660016256558	0.052549845475765126	0.05444650549202168	0.3921104550381318
0.9206352787012191	0.0015907465846014752	0.05203019796923425	0.053620944553835724	0.22972856802664318
1.1256551526240108	0.00143435056354619	0.021761261143783604	0.023195611707329797	0.19374123773623436
0.33958068289676335	0.0018315278339223076	0.02423928599371471	0.02607081382763702	0.20563649822398974
0.5724493610172248	0.0004399648354132165	0.0029063107175922908	0.0033462755530055074	0.06229900544617351
0.6806038252322623	0.0010558857216129635	0.007787220019907764	0.008843105741520727	0.12855445225482892
0.7466399249986369	0.0019071490821999382	0.037477508682479864	0.0393846577646798	0.2085543489120464
1.9894214745724366	0.0031709796532224063	0.030200387071255014	0.03337136672447742	0.24603027249572337
2.7418842118399276	0.0007230011822951304	0.010137286958676177	0.010860288140971308	0.05453946903485515
0.7692532868140228	0.00133649879814484	0.022984716553435827	0.024321215351580668	0.20874107131407174
1.4479214425083728	0.002480029752978558	0.07641969140793094	0.0788997211609095	0.2929814746917497
0.7281731660808429	0.004992980122663119	0.041208475686883045	0.04620145580954616	0.6187283188625669
3.5900316318832517	0.000972114460947314	0.006402994749218686	0.0073751092101659995	0.0849962288394688
1.444893954740379	0.0010957555822151516	0.011668853586657452	0.012764609168872603	0.1038984168092372
1.8444021100722514	0.0013908159140401893	0.0263218314925172	0.027712647406557392	0.18931852110851535
1.055672003567595	0.001439612754878054	0.02055667572948044	0.021996288484358497	0.1678006730238667
0.39257863996329095	0.001388558360608708	0.016482976254123906	0.017871534614732613	0.17191391380326143
0.7804972650035865	0.001766316868134973	0.04704194485375618	0.04880826172189115	0.1631644202070928
1.3944261265220221	0.0016301899278886903	0.045675288293104875	0.04730547822099356	0.15315763556828452
0.47458019577661054	0.0007099557291327083	0.023496955698705996	0.024206911427838703	0.0852781803377963
1.2561168197588035	0.0009329237680441274	0.023652645385354318	0.024585569153398445	0.16312331444684658
0.963490513845812	0.00039823133864496805	0.0022618919547424377	0.002660123293387406	0.048498802370296405
0.8031651816274173	0.0028485108297364612	0.09077872553366281	0.09362723636339927	0.2104957383634689
0.35346139010930955	0.0015406511751231194	0.025187048217646623	0.026727699392769744	0.13740261980252846
0.25227022900125484	0.002933664875837278	0.09939674423305124	0.1023304091088885	0.24255141082785764
0.4287459466662894	0.00016618961927488795	0.0007306486105858881	0.0008968382298607761	0.022266626331996827
1.6714964869138782	0.0008549308661615833	0.011994373231447312	0.012849304097608896	0.08465142392729046
1.0450007486718873	0.0015511782744576437	0.02409597617588379	0.025647154450341433	0.1517513931947766
0.3329509416221815	0.0008329475660803005	0.013471845510538509	0.01430479307661881	0.21582706978793606
0.8283138251756174	0.002890841994079831	0.060648586135850925	0.06353942812993076	0.21985765241973543
2.9408698153673916	0.001829177913683762	0.014295002195070003	0.016124180108753765	0.15166107258432038
4.152674892376806	0.0013399381033725839	0.011979801009297535	0.013319739112670119	0.050508066670313406
0.3353560350634802	0.0027418271675772946	0.08563537768244074	0.08837720485001804	0.24659846356158868
0.2871466839070677	0.0020646915383311384	0.07415498226557304	0.07621967380390418	0.21636413314312974
0.3233542662016521	0.0006788416985060484	0.01381178524391357	0.01449062694241962	0.1325377784221664
0.28963097189974846	0.0019144243265916431	0.04659456622374066	0.0485089905503323	0.2542802601467633
1.1720410212250698	0.0008354550532250143	0.004031091210591973	0.004866546263816988	0.08869895028718558
0.8649428702644795	0.0002725119642181856	0.0032495240392765396	0.0035220360034947254	0.08130314252898
1.2206685685475902	0.0013731602705369446	0.04575693240053725	0.047130092671074195	0.15545336248765895
