filename	area	circularity	circumference	imgmode	power	pxlincnt	pxlinmad	pxlinmean	pxlinmedian	pxlinsd	pxltotcnt	pxltotmad	pxltotmean	pxltotmedian	pxltotsd	scaleval	scalex	scaley
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/15.txt	11735.650019974972	0.3630879216787637	637.3127481047268	RGB	0.03389723096571536	12016	7.41301109252801	57.72098313359964	57.666666666666664	8.052013043361438	2887040	25.204237714595234	33.9299722206828	21.0	29.850559762785267	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/16.txt	59305.69713291319	0.39049521041985985	1381.482169584151	RGB	0.07114171581460299	59845	14.82602218505602	50.03534129835408	50.666666666666664	15.460408761058824	2887040	26.686839933100835	32.92560650354689	23.0	27.60823969593503	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/17.txt	13354.610241894807	0.5974057391024321	530.012174506958	RGB	0.034533500707464276	13584	10.378215529539224	62.99433156654887	68.66666666666667	21.066861754382067	2887040	19.273828840572826	33.31203793504765	17.666666666666668	28.81516510005678	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/18.txt	14941.407055451516	0.5744746188922402	571.6961373915083	RGB	0.02218013763636568	15186	7.41301109252801	59.22997058694411	58.666666666666664	8.224658965887498	2887040	38.54765768114565	33.4973235563068	30.0	29.197040148529045	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/19.txt	33641.24205301872	0.43577165020887654	984.9438126835337	RGB	0.09410928170734474	34051	10.378215529539224	62.838595048603565	66.66666666666667	18.895679541086107	2887040	18.28542736156909	33.13795502198331	15.333333333333334	30.406164673721396	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/2.txt	13478.953031441146	0.4571856049583504	608.6767852041453	RGB	0.08836516956862228	13726	13.343419966550421	28.051726650152993	24.666666666666668	16.90639468327297	2887040	9.884014790037346	18.74757363943692	9.666666666666666	21.52013523642164	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/20.txt	20725.06668833986	0.5435543613062739	692.1997019933453	RGB	0.053955785563737646	21039	10.378215529539215	59.935088803333485	73.66666666666667	29.20220504601533	2887040	9.884014790037346	33.53733858900467	10.0	31.219008772934686	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/21.txt	24867.83489577231	0.48747556701700523	800.6588217364035	RGB	0.036309833806992174	25220	8.895613311033612	67.48164155432195	71.66666666666667	15.91303859545828	2887040	19.273828840572826	34.47193284471296	17.0	30.827742537168355	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/22.txt	5203.7404321773865	0.8110742779863003	283.94382629911286	RGB	0.0012988757111032784	5299	7.413011092528021	66.2302950242184	67.66666666666667	11.617770331911341	2887040	38.05345694164379	33.108242236569865	31.666666666666668	26.742586345073704	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/23.txt	23750.363746568943	0.2885433985694012	1017.0317084659184	RGB	0.07254997821359453	24190	23.721635496089633	47.02655367231639	67.66666666666667	34.6505075103314	2887040	19.768029580074693	33.81916795980196	18.333333333333332	29.59468612415626	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/24.txt	80931.77753289917	0.30330418893890165	1831.1556753785167	RGB	0.047327888106429246	81667	13.343419966550417	58.13548924290105	65.66666666666667	22.352895240739954	2887040	36.57085472313818	32.60353695595951	31.666666666666668	25.178895846164995	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/25.txt	38660.615823356755	0.4134870878329636	1083.9477288001233	RGB	0.054391508354957416	39150	23.721635496089633	41.97472115793955	41.666666666666664	21.873377486348367	2887040	29.65204437011204	34.48898860655436	31.0	23.115141945649505	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/26.txt	17590.687743082715	0.47483495488274924	682.2994178455237	RGB	0.025346242331086295	17853	11.860817748044816	62.5223211785134	68.66666666666667	20.96089410913182	2887040	31.628847328119512	37.17389044373012	34.0	24.083122816084302	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/27.txt	19652.68133703345	0.23417585308168792	1026.9393198961423	RGB	0.23606351325881497	20115	10.378215529539215	34.96939265887813	35.666666666666664	11.203143930169174	2887040	30.64044584911578	32.90492303535805	29.666666666666668	23.92505367359652	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/28.txt	24287.17126571545	0.28854948454939733	1028.450155690392	RGB	0.08104802851629113	24773	7.41301109252801	50.73207389765738	50.666666666666664	8.839062993082834	2887040	26.19263919359897	26.292716646345976	22.666666666666668	20.838404888554795	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/29.txt	28177.552873974364	0.4467100795228798	890.315004731549	RGB	0.02049809450124959	28482	8.895613311033612	26.104054022423522	25.666666666666668	9.9580911427921	2887040	9.884014790037346	16.162743732912134	9.666666666666666	17.027739550129905	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/3.txt	73669.3917538476	0.4811504267115661	1387.1008454616504	RGB	0.0345876120462369	74265	7.413011092528005	30.46406786507777	28.666666666666668	14.20805518057646	2887040	18.77962810107096	21.72763268491834	15.666666666666666	21.853976024010816	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/30.txt	15419.514992301127	0.47729991902748364	637.1542854007357	RGB	0.03694917276221543	15658	13.343419966550417	44.852812193979645	44.666666666666664	13.997244159452254	2887040	26.68683993310083	28.471388804219302	23.666666666666668	22.59127148217357	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/31.txt	25075.952583602793	0.27998611905056436	1060.8778981740643	RGB	0.06908955076680678	25490	7.41301109252801	51.89905845429579	52.666666666666664	9.172987346545542	2887040	24.71003697509337	24.487795573782584	20.666666666666668	21.25273772416267	1.0	1	1
/Users/ytsehay/work/data_2/XY/3_LargeOrgs_Day5/32.txt	14536.470769882144	0.5325726775913874	585.6592143796697	RGB	0.013536858966875396	14742	7.41301109252801	49.7693664360331	49.666666666666664	7.790920835585919	2887040	17.297025882565357	22.881568088191834	14.666666666666666	20.42739849526383	1.0	1	1
